Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Metadata,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url,Product Image 9 Url,Product Image 10 Url
,mi-mundo-perdido,Mi mundo perdido,,"Este es un libro sobre las memorias y recuerdos de Astrid Lindgren, así como conferencias, pensamientos y reflexiones sobre la vida, y en especial sobre la infancia y la lectura.
Un libro escrito para todos aquellos lectores que a menudo le preguntaban si sus personajes existieron de verdad, si los lugares que describía eran reales, o cómo nació la inspiradora y fantástica Pippi Calzaslargas.
Nos cuenta la historia de amor de sus padres, a través de la cual se refleja su capacidad para percibir lo bueno y lo esencial. También nos habla del inicio de su gran aventura: cuando, en una humilde cocina, escuchó por primera vez el relato de Bam Bam y el hada Viribunda, y descubrió, sin saberlo aún, que
los libros serían parte fundamental de su vida.
Astrid Lindgren no podía vivir sin leer, ni tampoco sin escribir, y eligió hacerlo para «un público que puede hacer milagros»: los niños.
Durante casi sesenta años, creó personajes inolvidables que forman parte de la literatura universal y que han marcado, reconfortado e inspirado a niños de todo el mundo. A través de su obra, probablemente ha hecho más por el estatus de la literatura infantil como género literario igualitario que ningún otro autor.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/20738773485185.jpg?v=1776705183,307.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Kókinos""}",,Default Title,,9788419475992,false,true,307.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/20738773485185.jpg?v=1776705183,,,,,,,,,
,tortuga,Tortuga,,"<p>&quot;La memoria es una casa con jardín. Si miras de cerca, en el jardín encuentras agua, tierra y rastros de tortugas. Si te acercas aún más, verás que el caparazón de las tortugas esconde olores, colores, texturas y un cálido recuerdo.&quot; -- Back cover.</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/5620483485183.jpg?v=1776705183,315.0,,,,,,,,,,,,,true,,"{""publisher"":""Tres Tigres Tristes""}",,Default Title,,9788412347005,false,true,315.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/5620483485183.jpg?v=1776705183,,,,,,,,,
,el-libro-del-agujero,El libro del agujero,,"Creado por el sofisticado artista americano Peter Newell (autor también de El Libro del Cohete y El Libro Inclinado y de un cómic pionero: The Naps of Polly Sleepyhead), El Libro del Agujero (The Hole Book) es un verdadero clásico de la literatura infantil ilustrada,con más de un siglo de antigüedad. Esta primera edición en castellano se hace en forma íntegra, con todas las ilustraciones (en algunas ediciones americanas se suprimió la ilustración, y el respectivo texto, de la página 37) y lo que ningún libro electrónico podrá incluir: un agujero, un agujero auténtico y tocable. Mejor aún: veintitrés (23) agujeros, uno por cada una de casi todas las ilustraciones.  Sobre Newell, escribió Marco Graziosi: Lo que me parece más interesante en el es el hecho de que parece haber vuelto más popular el libro infantil típicamente victoriano, y de que introdujo técnicas que serian usadas por artistas de comics de los periódicos (...); en particular, el proceso recurrente (como el agujero y la imagen que se vira al revés) evoca la repetitividad en las antiguas series (como el despertar de Nemo y el ladrillo de Ignatz).",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/8318173485712.jpg?v=1776705182,255.0,,,,,,,,,,,,,true,,"{""publisher"":""LIBROS DE PAPEL""}",,Default Title,,9789898355065,false,true,255.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/8318173485712.jpg?v=1776705182,,,,,,,,,
,cuando-mama-llevaba-trenzas,Cuando mamá llevaba trenzas,,"<p>En una tarde de lluvia, el hallazgo de una caja de viejas fotos abre la puerta a un pasado no lejano pero sí muy diferente.</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/16319033486242.jpg?v=1776705182,371.0,,,,,,,,,,,,,true,,"{""publisher"":""Bookolia""}",,Default Title,,9791387702021,false,true,371.0,,,,,,,,25.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/16319033486242.jpg?v=1776705182,,,,,,,,,
,bajo-el-asfalto-la-flor,"Bajo el asfalto, la flor",,"En este lugar, cubierto ahora de asfalto, hubo en su día una tierra verde y altos árboles y hasta un río de aguas sonoras. Un día, una familia de vendedores ambulantes acampó allí. Fue León, el de la risa bonita, quien descubrió la flor. La cuidó, evitó que los otros niños la pisaran y la hizo su amiga. Se sentaba a su lado a ver pasar las nubes y contarle pedazos de su vida. Le contaba lo de su vida errante, lo de la burrita Brisa, lo de Camila, cuyos dedos un día se entrelazaron con los suyos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/22822033485185.jpg?v=1776705182,353.0,,,,,,,,,,,,,true,,"{""publisher"":""A Fin de Cuentos Editorial""}",,Default Title,,9788419684318,false,true,353.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/22822033485185.jpg?v=1776705182,,,,,,,,,
,dos-hermanas,Dos hermanas,,"<p>Dos hermanas se miran, jugando y riendo juntas. La mirada se dirige al cuerpo: nariz, brazos, orejas, corazón, piernas...</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/5331473485183.jpg?v=1776705182,132.0,,,,,,,,,,,,,true,,"{""publisher"":""A Fin de Cuentos Editorial""}",,Default Title,,9788412318104,false,true,132.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/5331473485183.jpg?v=1776705182,,,,,,,,,
,me-llamo-goa-2-que-fuerte-goa,"Me llamo Goa 2. ¡Qué fuerte, Goa!",,"<p>Primer día de instituto... ¿nerviosa yo? ¡Que dices!Es solo que este año ha estado lleno de cambios: tengo compañeros nuevos, mi amiga Nadia se ha ido a otro insti, mi hermano nace en breves y luego está Klaus... no se que pasará entre nosotros. Además, ¡creo que mi madre tiene novio!Las cosas están cambiando demasiado rápido... ¡Que fuerte todo!</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/21200623485185.jpg?v=1776705182,442.0,,,,,,,,,,,,,true,,"{""publisher"":""B de Blok""}",,Default Title,,9788419522177,false,true,442.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/21200623485185.jpg?v=1776705182,,,,,,,,,
,el-sentido-del-asombro,El sentido del asombro,,"<p>Rachel Carson (1907-1964) es universalmente considerada la inspiradora del ecologismo moderno, gracias a su libro La primavera silenciosa, en el que denunció el uso indiscriminado del DDT señalando sus dañinas consecuencias para la salud pública y la naturaleza. El sentido del asombro es probablemente su obra más trascendente y desconocida. Pues más allá de revelar en su vida las agresiones a la naturaleza, su principal legado fue enseñarnos que no hay mejor manera de preservarla que experimentar su grandeza.</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/16058323485183.jpg?v=1776705182,131.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Encuentro, S.A.""}",,Default Title,,9788413390789,false,true,131.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/16058323485183.jpg?v=1776705182,,,,,,,,,
,el-gran-hotel-de-las-emociones,El gran hotel de las emociones,,"<p>Analytische annotatie: SPAANS - Bienvenido al Gran Hotel de las Emociones, donde todas ellas vienen para quedarse. Cada huésped tiene necesidades únicas. Ira, por ejemplo, es muy ruidosa y necesita mucho espacio para gritar y expandirse. Tristeza habla muy bajito y a veces inunda el baño. A Gratitud le encanta pasear al aire libre; nunca se sabe cuándo vendrá a sentarse a tu lado. Algunas emociones son grandes y otras más pequeñas, pero ninguna es rechazada. ¡En el Gran Hotel de las Emociones hay sitio para todo el mundo! In dit hotel is er plaats voor élk gevoel. Iedereen mag er zijn wie hij of zij is, de hotelmanager zorgt ervoor dat iedereen een plekje vindt. Zo staat het hotel elke keer op stelten als Woede gepasseerd is, maar checkt daarna altijd Kalmte in. Verdriet spreekt met een heel zacht stemmetje en laat af en toe het bad overlopen. En als er te veel gevoelens tegelijkertijd inchecken, boekt ook Angst een kamer. Lidia Brankovic leert kinderen hun gevoelens te benoemen. Daarnaast toont ze dat er altijd ruimte is voor alle gevoelens, en dat ze van voorbijgaande aard zijn. Leeftid 4-8 jaar.</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/22367633485185.jpg?v=1776705182,453.0,,,,,,,,,,,,,true,,"{""publisher"":""Maeva Ediciones""}",,Default Title,,9788419638878,false,true,453.0,,,,,,,,25.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/22367633485185.jpg?v=1776705182,,,,,,,,,
,cenicienta,Cenicienta,,"<p>The famous illustrator Kveta Pacovska winning major awards including the Hans Christian Andersen surprises us again with her rendition of this classic version of Cinderella by the Brothers Grimm. It continues to enchant with its explosions of color and prodigious strokes, this classic story become a new one.. As if we were reading it for the first time. A great book to enjoy with the kids &quot;</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/23253123485211.jpg?v=1776705182,450.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Kókinos, S.A.""}",,Default Title,,9788492750481,false,true,450.0,,,,,,,,26.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/23253123485211.jpg?v=1776705182,,,,,,,,,
,la-atraccion,La atracción,,"En La atracción, Marion Fayolle explora las múltiples formas del amor a través de escenas tan poéticas como lúdicas. Una pareja reescribe su historia con la ayuda de un cartel de atardecer o de un videojuego. Una partida de coches de choque redefine de pronto su relación. Cada encuentro, como bien sabemos, puede desembocar tanto en el desastre como en el asombro. Con ternura e ingenio, Fayolle capta el frágil hilo del amor que nos une o nos separa, la absurda lógica del deseo y el mundo vivo e imprevisible de La atracción. 

La obra de Fayolle, conocida por su ingenio poético y su tierno surrealismo, le ha valido numerosos premios —entre ellos el Prix de la Révélation del Festival de Angulema— y una entusiasta base de lectores en todo el mundo. Sus ilustraciones aparecen con regularidad en prestigiosas publicaciones internacionales como The New Yorker y The New York Times.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/18523633486242.jpg?v=1776705182,192.0,,,,,,,,,,,,,true,,"{""publisher"":""Nórdica Libros""}",,Default Title,,9791387922481,false,true,192.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/18523633486242.jpg?v=1776705182,,,,,,,,,
,la-asombrosa-y-verdadera-historia-de-un-raton-llamado-perez,La asombrosa y verdadera historia de un ratón llamado Pérez,,"¿Qué hace Ratón Pérez con los dientes que coge por la noche? <br></br> ¿Sabes dónde vive? ¿Por qué se apellida así y no López o Martínez? <br></br> ¿Sabías que en otros países quien se ocupa de este trabajo es una hormiga o un hada? <br></br> <br></br> A todas estas preguntas encontrarás respuesta en este libro ilustrado. Y a alguna que no te haces, también. Serán muchas las cosas importantes que descubras en este libro. Sobre todo: que el verdadero regalo que este ratón te deja escondido bajo tu almohada no es el dinero ni el juguete sino...",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/27147183485184.jpg?v=1776705182,443.0,,,,,,,,,,,,,true,,"{""publisher"":""Ediciones Kalandraka""}",,Default Title,,9788417308254,false,true,443.0,,,,,,,,26.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/27147183485184.jpg?v=1776705182,,,,,,,,,
,el-gran-libro-de-los-dragones-10-cuentos-fascinantes-de-todo-el-mundo,El gran libro de los dragones: 10 cuentos fascinantes de todo el mundo,,"Un viaje épico por diez fascinantes historias de dragones de todo el mundo.
Los dragones han inspirado mitos y leyendas en todas las culturas: en Occidente suelen representar la fuerza indómita de la naturaleza, mientras que en Oriente simbolizan la fertilidad y la fortuna. Este libro reúne diez relatos ilustrados que nos llevan desde castillos y princesas hasta aldeas lejanas y héroes legendarios.
Con un formato cuidado y un gran trabajo artístico, es un homenaje a la diversidad y al simbolismo universal de estas criaturas míticas. Ideal para despertar la imaginación y el valor en niños y niñas",published,,827.0,,,,,,,,,,,,,true,,"{""publisher"":""ING Edicions""}",,Default Title,,9788412971903,false,true,827.0,,,,,,,,37.00,,Title,Default Title,,,,,,,,,,
,el-autobus-de-rosa,El autobús de Rosa,,"<p>&quot;Detroit. Henry Ford Museum. Un abuelo afroamericano lleva a su nieto a ver el autobús en el que en 1955 Rosa Parks, cambió la historia de los Estados Unidos. El abuelo conoce bien esa historia, viajaba en ese autobús cuando Rosa se negó a ceder su asiento a un hombre blanco. El abuelo cuenta a su nieto cuando en las escuelas habían en aulas separadas para niños blancos y para niños negros, que en los locales públicos de los blancos no podían entrar los negros, historias de hombres encapuchados de blanco que pegaban, quemaban y mataban a los negros. Pero al abuelo lo que más le duele es haber estado allí con ella y no ser parte de la historia por no haber sido tan valiente como Rosa Parks.&quot;--</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/23918043485184.jpg?v=1776705182,485.0,,,,,,,,,,,,,true,,"{""publisher"":""Barbara Fiore Editora""}",,Default Title,,9788416985340,false,true,485.0,,,,,,,,25.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/23918043485184.jpg?v=1776705182,,,,,,,,,
,pippi-calzaslargas,Pippi Calzaslargas,,"<p>Pippi Calzaslargas vive sola en Villa Villekulla con su caballo y su mono.También tiene una maleta llena de monedas de oro y por eso puede comprar todos los caramelos y juguetes que quiera.Además de lista, generosa, divertida, independiente e imaginativa, es la niña más fuerte del mundo y jamás permite que nada, ni nadie, socave su confianza en sí misma, ni que ningún abusón se salga con la suya. Pippi Calzaslargas armó una revolución en el cuarto de los niños cuando se editó por primera vez en 1945. Desde entonces, varias generaciones de pequeños y grandes en todo el mundo han llegado a conocerla y quererla. --Amazon.</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/3399813485185.jpg?v=1776705182,289.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Kókinos""}",,Default Title,,9788417742096,false,true,289.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/3399813485185.jpg?v=1776705182,,,,,,,,,
,el-grufalo-pop-up,El grúfalo. Pop-up,,"Una espectacular edición del famoso superventas con impresionantes POP-UPS, solapas y mecanismos que harán el cuento realidad.

El pequeño ratón se encuentra con el temible grúfalo, ¡que se lo quiere comer! ¿Qué se le ocurrirá para librarse de él?

- Llamativos pop-ups.
- Solapas y mecanismos.
- Favorece la atención y la motivación lectora.
- Coloridas y divertidas ilustraciones.
- Libro interactivo.
- Fomenta la curiosidad.
- Ideal para leer en voz alta.
- Estimula la observación.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/16873473485203.jpg?v=1776705182,700.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Bruño""}",,Default Title,,9788469643884,false,true,700.0,,,,,,,,30.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/16873473485203.jpg?v=1776705182,,,,,,,,,
,luna-nueva,Luna nueva,,"<p>Cuento sobre la primera menstruacin̤ y lo que puede suponer como cambio de etapa en la vida; una vivencia natural, personal y positiva. Las ilustraciones son de la ilustradora autodidacta Claudia Tremblay que en su p̌oca de colaboradora de una ONG en Guatemala forj ̤un estilo propio y n︢ico. La adaptacin̤ a Lectura Fc̀il corre a cargo de la codirectora actual (desde 2016) de la ALF y fotg̤rafa, entre otras actividades, Elisabet Serra</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/15962583485212.jpg?v=1776705182,256.0,,,,,,,,,,,,,true,,"{""publisher"":""ING Edicions""}",,Default Title,,9788494830006,false,true,256.0,,,,,,,,24.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/15962583485212.jpg?v=1776705182,,,,,,,,,
,casas,Casas,,"<p>&quot;Los autores de este libro nos llevan a un viaje por las distintas formas de habitar una casa. Partiendo de ilustraciones de Pep Carriâo realizadas con marcadores acrâilicos, la escritora Marâia Josâe Ferrada recurre al lenguaje poâetico y al humor para proponer un conjunto de microrrelatos que invitan a los lectores a observar sus propias formas de habitar el mundo. (S0 (BLa casa tiene que ver con el espacio fâisico, pero tambiâen con el espacio interior que uno habita. Puedes estar muy tranquilo en una vivienda muy pequeäna y muy agobiado en otra enorme en mitad del campo. Una misma casa de treinta metros cuadrados puede ser un hogar plâacido para un individuo y una celda asfixiante para otro (S1 (B, dice Marâia Josâe Ferrada.&quot;--</p>",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/19186653485185.jpg?v=1776705182,436.0,,,,,,,,,,,,,true,,"{""publisher"":""Nórdica Libros""}",,Default Title,,9788419320780,false,true,436.0,,,,,,,,25.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/19186653485185.jpg?v=1776705182,,,,,,,,,
