Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Author (product.metafields.custom.author),Categoría (product.metafields.custom.categor_a),Description (product.metafields.custom.description),Edades (product.metafields.custom.edades),Ilustrator (product.metafields.custom.ilustrator),Paginas (product.metafields.custom.paginas),Tamaño (product.metafields.custom.size),Tema (product.metafields.custom.tema),Tipo (product.metafields.custom.tipo),ISBN (product.metafields.facts.isbn),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Book cover type (product.metafields.shopify.book-cover-type),Genre (product.metafields.shopify.genre),Language (product.metafields.shopify.language),Language version (product.metafields.shopify.language-version),Target audience (product.metafields.shopify.target-audience),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Schweiz,Price / Schweiz,Compare At Price / Schweiz,Included / Europa,Price / Europa,Compare At Price / Europa,Status
este-dedito,Este dedito,"<p>El famoso versito popular reversionado de manera divertida y colorida donde la sorpresa está presente en cada página. Típico relato que nos invita a jugar y a armar historias.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Carlos Higuera</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-3821-19-6</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>18 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>15 x 15 cm</td>
</tr>
</tbody></table>",Ludico ediciones,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,125.0,shopify,1,deny,manual,15.00,,true,true,,,,,'9789873821196,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/img-83061-72e6d4190cd3242aed16273994646256-1024-1024.webp?v=1763291212,1,,false,,,543543,,,,,,,,,,,Carlos Higuera,,El famoso versito popular reversionado de manera divertida y colorida donde la sorpresa está presente en cada página. Típico relato que nos invita a jugar y a armar historias.,,,18,15 x 15 cm,,cartoné,9789873821196,,,,,,,,,,,,g,,6.00,true,,,true,,,active
berta-y-yo,Berta y yo,"<p>«Ayer me caí. Me tropecé con una piedrecita y ¡pumba! De bruces, con la barriga en el suelo. Al levantarme tenía una herida en la rodilla. ¡Qué daño, me picaba mucho! Lloré como una cría.» Un nuevo álbum ilustrado de Beatrice Alemagna; una conmovedora e imaginativa exploración del crecimiento, el cambio y el aprendizaje de cómo vivir con las cosas que nos asustan.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Beatrice Alemagna</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>9788411581844</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>48 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>21 x 28.5 cm</td>
</tr>
</tbody></table>",Combel,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,437.0,shopify,1,deny,manual,25.00,,true,true,,,,,'9788411581844,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9788411581844_04_g.jpg?v=1763291212,1,,false,,,543543,,,,,,,,,,,Beatrice Alemagna,,"«Ayer me caí. Me tropecé con una piedrecita y ¡pumba! De bruces, con la barriga en el suelo. Al levantarme tenía una herida en la rodilla. ¡Qué daño, me picaba mucho! Lloré como una cría.» Un nuevo álbum ilustrado de Beatrice Alemagna; una conmovedora e imaginativa exploración del crecimiento, el cambio y el aprendizaje de cómo vivir con las cosas que nos asustan.",,,48,21 x 28.5 cm,,tapa dura,9788411581844,,,,,,,,,,,,g,,15.00,true,,,true,,,active
adonde-esta-la-corona,¡¿Adónde está la corona?!,"<p>Los reyes tienen mucho trabajo, al menos los de estos relatos: unos friegan pisos mientras esperan a que vuelva la familia, otros crían príncipes con modales estrafalarios. Algunos cocinan y hasta le celebran el cumpleaños a la princesa. También hay reyes que juegan a la escondida con los nietos y que un día, cuando menos se lo esperan, reciben visitas que revolucionan el palacio.
¡Si será agitada la vida real!</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Silvia Schujer</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Roberto Cubillas</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>9789500836418</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>36 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa blanda</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>20 x 20 cm</td>
</tr>
</tbody></table>",Atlantida,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,124.0,shopify,1,deny,manual,16.00,,true,true,,,,,'9789500836418,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_924778-MLA42023436493_052020-F.webp?v=1763291212,1,,false,,,543543,,,,,,,,,,,Silvia Schujer,,"Los reyes tienen mucho trabajo, al menos los de estos relatos: unos friegan pisos mientras esperan a que vuelva la familia, otros crían príncipes con modales estrafalarios. Algunos cocinan y hasta le celebran el cumpleaños a la princesa. También hay reyes que juegan a la escondida con los nietos y que un día, cuando menos se lo esperan, reciben visitas que revolucionan el palacio.
¡Si será agitada la vida real!",,Roberto Cubillas,36,20 x 20 cm,,tapa blanda,9789500836418,,,,,,,,,,,,g,,9.00,true,,,true,,,active
aconcagua-y-otros-cuentos,Aconcagua y otros cuentos,"<p>Ganador del primer premio del Fondo Nacional de las Artes en 2019, este libro profusamente ilustrado viene a recordarnos el origen de las historias que formaron nuestra cultura. A partir de relatos conmovedores basados en tres leyendas –una quechua, una yuracaré y una inca– la narradora cordobesa Perla Suez y la ilustradora Rebeca Luciani alcanzan una gran complicidad creativa</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Perla Suez</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Rebeca Luciani</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-3969-11-9</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>36 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>28 x 21 cm</td>
</tr>
</tbody></table>",Ojoreja,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,290.0,shopify,0,deny,manual,23.00,,true,true,,,,,'9789873969119,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9873969119.png?v=1763291212,1,,false,,,543543,,,,,,,,,,,Perla Suez,,"Ganador del primer premio del Fondo Nacional de las Artes en 2019, este libro profusamente ilustrado viene a recordarnos el origen de las historias que formaron nuestra cultura. A partir de relatos conmovedores basados en tres leyendas –una quechua, una yuracaré y una inca– la narradora cordobesa Perla Suez y la ilustradora Rebeca Luciani alcanzan una gran complicidad creativa",,Rebeca Luciani,36,28 x 21 cm,,tapa dura,9789873969119,,,,,,,,,,,,g,,15.00,true,,,true,,,active
dale-que-ba,Dale que BA,"<p>Recorrer una ciudad es descubrir otros mundos, es encontrarse con su historia y revelar sus secretos, darle la bienvenida a lo nuevo y sobre todo a la aventura. Esta es una invitación para recorrer juntos la ciudad de Buenos Aires, explorar sus calles y sus edificios más importantes, conocer a los personajes que viven en ella para inventar nuevos mapas de nuestros lugares favoritos.
¿Qué hace que Buenos Aires sea una ciudad tan emocionante? ¡Vamos a descubrirlo!</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Agustina Aguilar</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Matias Teran</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-631-0063-23-3</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>29 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa blanda</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>24 x 17 cm</td>
</tr>
</tbody></table>",La Canasta estudio,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,197.0,shopify,1,deny,manual,24.00,,true,true,,,,,'9786310063233,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/6310063232.jpg?v=1763291212,1,,false,,,543543,,,,,,,,,,,Agustina Aguilar,,"Recorrer una ciudad es descubrir otros mundos, es encontrarse con su historia y revelar sus secretos, darle la bienvenida a lo nuevo y sobre todo a la aventura. Esta es una invitación para recorrer juntos la ciudad de Buenos Aires, explorar sus calles y sus edificios más importantes, conocer a los personajes que viven en ella para inventar nuevos mapas de nuestros lugares favoritos.
¿Qué hace que Buenos Aires sea una ciudad tan emocionante? ¡Vamos a descubrirlo!",,Matias Teran,29,24 x 17 cm,,tapa blanda,9786310063233,,,,,,,,,,,,g,,13.30,true,,,true,,,active
tu-tambien-puedes,Tú también puedes,"<p>Tú también puedes, un cuento para educadores que deseen despertar en sus alumnos el espíritu crítico y la proactividad, desde la alegría y la esperanza.

Una historia que nos muestra que un mundo mejor es posible y nos anima a pasar a la acción para construirlo.

Todo empieza con un cuento que habla de un bosque en llamas y de un petirrojo que, gota a gota, intenta apagar, solo, el fuego. Cuando Mía y sus compañeros de clase escuchan esta historia, se dan cuenta de que ellos también pueden ser petirrojos y aportar su gota para mejorar el mundo.

“¿Y yo qué puedo hacer?” es la pregunta que esconde la esencia de Tú también puedes, un proyecto educativo que muestra a niños y jóvenes que un mundo mejor es posible y los anima a pasar a la acción para hacerlo realidad.</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Anna Llauradó</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Maria Girón</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>9788412322194</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>53 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>tapa dura</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>21 x 16 cm</td>
</tr>
</tbody></table>",ing ediciones,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,244.0,shopify,0,deny,manual,20.00,,true,true,,,,,'9788412322194,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/tu-tambien-puedes-2a-edicion-web-b1e64ea0e4e782749917323699094902-640-0.webp?v=1763291212,1,,false,,,543543,,,,,,,,,,,Anna Llauradó,,"Tú también puedes, un cuento para educadores que deseen despertar en sus alumnos el espíritu crítico y la proactividad, desde la alegría y la esperanza.

Una historia que nos muestra que un mundo mejor es posible y nos anima a pasar a la acción para construirlo.

Todo empieza con un cuento que habla de un bosque en llamas y de un petirrojo que, gota a gota, intenta apagar, solo, el fuego. Cuando Mía y sus compañeros de clase escuchan esta historia, se dan cuenta de que ellos también pueden ser petirrojos y aportar su gota para mejorar el mundo.

“¿Y yo qué puedo hacer?” es la pregunta que esconde la esencia de Tú también puedes, un proyecto educativo que muestra a niños y jóvenes que un mundo mejor es posible y los anima a pasar a la acción para hacerlo realidad.",,Maria Girón,53,21 x 16 cm,,tapa dura,9788412322194,,,,,,,,,,,,g,,10.00,true,,,true,,,active
un-viaje-por-la-infancia,Un viaje por la infancia,"<p><meta charset=""UTF-8""><meta charset=""UTF-8""><span>Un viaje por la infancia es una explosión de emociones y sentimientos. Emprende este viaje con encantadores personajes que despertarán al escritor que llevas dentro y, por qué no, te animarán a escribir tu historia.</span><br></p>",Circulo Rojo Editorial,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,300.0,shopify,1,deny,manual,25.00,,true,true,,,,,'9788411281522,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/un-viaje-por-la-infancia.jpg?v=1763115015,1,,false,,,,,,,,,,,,,,Alejandra Plaza Rodriguez,,"Un viaje por la infancia es una explosión de emociones y sentimientos. Emprende este viaje con encantadores personajes que despertarán al escritor que llevas dentro y, por qué no, te animarán a escribir tu historia.
",,,104,,,tapa dura,9788411281522,,libro-de-bolsillo,artes,,deu-deutsch,adultos; apto-para-todas-las-edades,,,,,,g,,0.00,true,,,true,,,active
zweiggezwitscher,Zweiggezwitscher,"<p><meta charset=""UTF-8""><span>Wo Bäume sind, sind auch Vögel. Sie passen gut zusammen, meint der indische Künstler Jambu Singad. Ein Baum bleibt bekanntlich nie für sich, er braucht Vögel. Und Vögel brauchen Bäume, um Schatten, Schutz und Nahrung zu finden. Jambu Singad ist ein genauer Beobachter und er liebt das Gedankenspiel. Er gehört zur indigenen Volksgruppe der Bhil aus Westindien. Er lebt in Bhopal, wo er eine Anstellung als Gärtner hat.</span><br><br><span>Seine Malereien stehen in der Tradition der Bhil-Kunst. Ausgehend von seinen Beobachtungen im Garten schuf er für das Buch «Zweiggezwitscher» eine Serie von Bildern, die das enge Zusammenleben von Bäumen und Vögeln, aber auch von Mensch und Natur darstellt. Zu seinen Motiven sagt er: «Ich male gerne Dinge, die ich mag. Wie etwa Vögel und Bäume. Allerdings stelle ich sie manchmal anders dar, als sie in Wirklichkeit aussehen. Meine Arbeit ist eine Mischung aus dem, was ich sehe, was ich gelernt habe und was ich mir vorstelle.» In den begleitenden Texten erzählt er von seinen Gedanken und seinen künstlerischen Entscheiden. Schliesslich haben Künstler so manche Freiheiten, Jambu Singad macht gerne Gebrauch davon. </span></p>",Baobab Books,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,300.0,shopify,2,deny,manual,25.00,,true,true,,,,,'9783907277331,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Singad_Zweiggezwitscher_Cover150.jpg?v=1759349325,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,libro-de-bolsillo,artes,,deu-deutsch,adultos; apto-para-todas-las-edades,,,,,,g,,15.00,true,,,true,,,active
erzahl-mir-etwas,ErZähl mir etwas,"<p><meta charset=""UTF-8""><span>Mit der Null fängt alles an. Dann folgen neun Ziffern – und eine unendliche Zahl an Geschichten. Selbst in der kleinsten Zahl ist eine zu finden. Manche Zahlen erzählen sich gleich selbst, etwa die 6, die sich ausrollt wie eine Schnecke. Die 4 wiederum ist eine sehr praktische Zahl: Stellt man sie auf den Kopf, kann man sich auf einen Stuhl setzen. Die Zahl 7 ist ein Geschenk des Regenbogens, und die 12 hilft, die Zeit zu messen, die an uns vorbeizieht. Zahlen werfen aber auch Fragen auf: Wie viele Wörter lassen sich mit den Buchstaben unseres Alphabets wohl bilden? Wie viele Geschichten sind in einem Jahr ent­halten? Und wer kann die Sterne zählen, die nachts den Himmel erleuchten?</span><br><br><span>Die mexikanische Illustratorin Amanda Mijangos liebt Zahlen ebenso wie Farben und Geschichten. An den Zahlen gefällt ihr besonders, dass sie ihr nie ausgehen. Aber auch die Geschichten gehen ihr nie aus – und so wartet dieses farbenfrohe ErZählbuch auf jeder Seite mit einer Überraschung auf. Sogar eine Milliarde zu zählen, fällt am Ende nicht mehr schwer. Eine schöne Einladung, mit Ziffern zu jonglieren, Buchstaben zu entziffern und mit Gedanken zu spielen.</span></p>",Baobab Books,Media > Books > Print Books,Poesía,,true,Title,Default Title,,,,,,,,,300.0,shopify,4,deny,manual,22.00,,true,false,,,,,'9783907277324,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mijangos_Zahlenbuch_Cover_150.jpg?v=1759349061,1,,false,,,,,,,,,,,,,,Amanda Mijangos,Novedades,,Más de 3,Amanda Mijangos,48 páginas,200 x 200,Sentimientos,cartone,9783907277324,,hardcover,ninos; educacion; familie,,deu-deutsch,ninos,,,,,,g,,13.20,true,,,true,,,active
se-me-antoja,Se me antoja,,Casa de cuentos,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,17.00,,true,true,,,,,'9789873821233,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/tapase-me-antoja1-c0a550dadc865f8c0416533938799903-1024-1024.jpg?v=1759177755,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,6.00,true,,,true,,,active
papalote,Papalote,,Casa de cuentos,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,17.00,,true,false,,,,,'9789873821226,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/tapa-papalote1-aec6a31c93ab4b067916585061145917-1024-1024.jpg?v=1759177473,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,6.00,true,,,true,,,active
mabelle,Mabelle,"<p>Mabelle wohnt seit Kurzem in einem Haus vor der Stadt. Sie liebt es, mit dem Fahrrad die Gegend zu erkunden. Dabei entdeckt sie eine Wiese, auf der sich goldgelbe Blumen im Wind wiegen. Wie schön sie leuchten! Sie pﬂückt einen Strauß, um sie zu Hause auf den Tisch zu stellen. Als sie eines Morgens bei der Wildblumenwiese vom Rad steigt, wundert sie sich jedoch: Es sind keine Ringelblumen mehr zu sehen. Mabelle macht sich auf die Suche …
Bereits in seinem Bilderbuch Die Sommergäste zeigte Matías Acosta aus Uruguay seinen Sinn für Zwischentöne. Jetzt nimmt er uns abermals mit in eine Welt voller kleiner Wunder und großer Zusammenhänge. Die liebenswürdige Geschichte von Mabelle versetzt uns in die weite Hügellandschaft Uruguays. Mit seinen Zeichenstiften schafft der Künstler einen traumartigen, aber doch ganz fassbaren Raum zum Nach- und Weiterdenken.
Mats Letén nos relata la hilarante historia de Finn Herman, un cocodrilo muy hambriento que, durante un breve paseo urbano, engulle todo lo que se cruza por su camino: un pato, un gato, un niño, un elefante y un hombre con un sombrero amarillo. Su dueña, preocupada por los peligros que supone la ciudad para su pequeña mascota, no se da cuenta de nada… Hanne Bartholin ilustra magníficamente la transformación del personaje central de esta historia: el entrañable Finn Herman aumenta progresivamente de tamaño hasta desbordar los límites del álbum. Y cada vez que está a punto de devorar a una de sus víctimas, la ilustradora nos desvela con sutileza el atroz secreto : ¡Ñam!</p><table style=""width:100%""><tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Matias Acosta</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-3-907277-30-0</td>
</tr>
<tr>
<td><strong>Páginas</strong></td>
<td>32 páginas</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>19,8 x 25 cm</td>
</tr>
</tbody></table>",Baobab Books,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,279.0,shopify,4,deny,manual,25.00,,true,true,,,,,'9783907277300,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Acosta_Mabelle.jpg?v=1746367018,1,,false,,,543543,,,,,,,,,,,Matias Acosta,,"Mabelle wohnt seit Kurzem in einem Haus vor der Stadt. Sie liebt es, mit dem Fahrrad die Gegend zu erkunden. Dabei entdeckt sie eine Wiese, auf der sich goldgelbe Blumen im Wind wiegen. Wie schön sie leuchten! Sie pﬂückt einen Strauß, um sie zu Hause auf den Tisch zu stellen. Als sie eines Morgens bei der Wildblumenwiese vom Rad steigt, wundert sie sich jedoch: Es sind keine Ringelblumen mehr zu sehen. Mabelle macht sich auf die Suche …
Bereits in seinem Bilderbuch Die Sommergäste zeigte Matías Acosta aus Uruguay seinen Sinn für Zwischentöne. Jetzt nimmt er uns abermals mit in eine Welt voller kleiner Wunder und großer Zusammenhänge. Die liebenswürdige Geschichte von Mabelle versetzt uns in die weite Hügellandschaft Uruguays. Mit seinen Zeichenstiften schafft der Künstler einen traumartigen, aber doch ganz fassbaren Raum zum Nach- und Weiterdenken.
Mats Letén nos relata la hilarante historia de Finn Herman, un cocodrilo muy hambriento que, durante un breve paseo urbano, engulle todo lo que se cruza por su camino: un pato, un gato, un niño, un elefante y un hombre con un sombrero amarillo. Su dueña, preocupada por los peligros que supone la ciudad para su pequeña mascota, no se da cuenta de nada… Hanne Bartholin ilustra magníficamente la transformación del personaje central de esta historia: el entrañable Finn Herman aumenta progresivamente de tamaño hasta desbordar los límites del álbum. Y cada vez que está a punto de devorar a una de sus víctimas, la ilustradora nos desvela con sutileza el atroz secreto : ¡Ñam!",,,32,"19,8 x 25 cm",,cartoné,9783907277300,,,,,,,,,,,,g,,15.00,true,,,true,,,active
